"ID","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","Highway_MPG","City_MPG","Age","Popularity","MSRP"
618,"Maybach","57",2012,"premium_unleaded",620,12,"automatic","rear_wheel_drive",4,"Exotic,Luxury,Performance","Large","Sedan",16,10,5,67,12.9455068600414
4378,"Ford","Explorer_Sport",2002,"regular_unleaded",203,6,"manual","rear_wheel_drive",2,"Unknown","Midsize","SUV",20,16,15,5657,9.96269941216797
4739,"Ford","Five_Hundred",2007,"regular_unleaded",203,6,"automatic","all_wheel_drive",4,"Unknown","Large","Sedan",23,17,10,5657,10.1220204912927
9691,"Mercedes-Benz","SLS_AMG_GT",2014,"premium_unleaded",583,8,"automated_manual","rear_wheel_drive",2,"Exotic,Factory_Tuner,Luxury,High-Performance","Compact","Coupe",19,13,3,617,12.2135446603689
3053,"Honda","CR-V",2015,"regular_unleaded",185,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",33,26,2,2202,10.1143560729747
8651,"Acura","RSX",2005,"regular_unleaded",160,4,"automatic","front_wheel_drive",2,"Hatchback,Luxury,Performance","Compact","Sedan",31,22,12,204,10.0100972875944
4454,"Ford","F-150_Heritage",2004,"regular_unleaded",202,6,"manual","rear_wheel_drive",4,"Unknown","Large","Pickup",19,15,13,5657,10.1330107108144
5654,"Volkswagen","GTI",2013,"premium_unleaded",200,4,"automated_manual","front_wheel_drive",4,"Hatchback,Performance","Compact","Sedan",33,24,4,873,10.1733238318423
380,"Mazda","3",2015,"regular_unleaded",155,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",41,30,2,586,9.79784922051313
5009,"Nissan","Frontier",2017,"regular_unleaded",261,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",21,15,0,2009,10.4160117329377
10067,"Pontiac","Sunbird",1993,"regular_unleaded",110,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",32,22,24,210,7.60090245954208
11049,"Toyota","Tundra",2017,"flex-fuel",381,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",17,13,0,2031,10.696366939495
9099,"Nissan","Sentra",2016,"regular_unleaded",130,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",38,29,1,2009,9.78470401654616
7856,"Infiniti","Q70",2015,"premium_unleaded",330,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",26,18,2,190,10.8464202153567
1057,"Audi","A3",2017,"premium_unleaded",220,4,"automated_manual","all_wheel_drive",2,"Luxury","Compact","Convertible",34,25,0,3105,10.6816649822806
1104,"Audi","A6",2015,"premium_unleaded",310,6,"automatic","all_wheel_drive",4,"Luxury","Midsize","Sedan",27,18,2,3105,10.9384498141278
4364,"Ford","Explorer_Sport_Trac",2009,"regular_unleaded",292,8,"automatic","rear_wheel_drive",4,"Crossover","Compact","Pickup",21,15,8,5657,10.3464089976882
2629,"Chevrolet","C/K_1500_Series",1997,"regular_unleaded",200,6,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",20,15,20,1385,7.81843027207066
8827,"Mercedes-Benz","S-Class",2016,"premium_unleaded",621,12,"automatic","rear_wheel_drive",2,"Factory_Tuner,Luxury,High-Performance","Large","Coupe",20,13,1,617,12.3632900467282
1835,"Volkswagen","Beetle_Convertible",2015,"diesel",150,4,"manual","front_wheel_drive",2,"Diesel","Compact","Convertible",40,30,2,873,10.2980602194779
7782,"Infiniti","Q50",2016,"premium_unleaded",400,6,"automatic","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Midsize","Sedan",26,19,1,190,10.8187777840767
11158,"Aston_Martin","V8_Vantage",2015,"premium_unleaded",430,8,"manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Coupe",19,13,2,259,11.6783975296687
426,"BMW","4_Series",2015,"premium_unleaded",300,6,"automatic","all_wheel_drive",2,"Luxury,Performance","Midsize","Convertible",29,20,2,3916,10.9490506201144
10699,"Ford","Transit_Wagon",2015,"premium_unleaded",310,6,"automatic","rear_wheel_drive",3,"Diesel","Large","Van",19,14,2,5657,10.6524241547381
5927,"Acura","Integra",2000,"regular_unleaded",170,4,"manual","front_wheel_drive",4,"Luxury,Performance","Compact","Sedan",28,22,17,204,8.19478163844336
490,"Toyota","4Runner",2015,"regular_unleaded",270,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",21,17,2,2031,10.4944635704849
7239,"Dodge","Nitro",2009,"regular_unleaded",210,6,"automatic","four_wheel_drive",4,"Crossover","Midsize","SUV",21,15,8,1851,10.0816337379196
8556,"Acura","RLX",2016,"premium_unleaded",377,6,"automated_manual","all_wheel_drive",4,"Luxury,High-Performance,Hybrid","Midsize","Sedan",32,28,1,204,11.0966521581455
6398,"Subaru","Legacy",2015,"regular_unleaded",175,4,"automatic","all_wheel_drive",4,"Unknown","Midsize","Sedan",36,26,2,640,10.195970581929
11615,"Volvo","XC70",2016,"regular_unleaded",250,5,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","Wagon",26,19,1,870,10.6701175098559
4272,"Infiniti","EX35",2008,"premium_unleaded",297,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",23,16,9,190,10.4133126759685
8859,"Volvo","S40",2010,"premium_unleaded",227,5,"manual","all_wheel_drive",4,"Luxury","Compact","Sedan",27,20,7,870,10.3529695460611
7670,"Toyota","Prius_c",2015,"regular_unleaded",99,4,"automatic","front_wheel_drive",4,"Hatchback,Hybrid","Compact","Sedan",46,53,2,2031,9.88021892559677
7869,"Infiniti","Q70",2016,"premium_unleaded",420,8,"automatic","all_wheel_drive",4,"Luxury,Performance","Large","Sedan",23,16,1,190,11.0875127190524
5356,"Mercedes-Benz","GLK-Class",2015,"diesel",200,4,"automatic","all_wheel_drive",4,"Crossover,Luxury,Diesel","Midsize","SUV",33,24,2,617,10.581521095286
6462,"Land_Rover","LR3",2008,"premium_unleaded",300,8,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",17,12,9,258,10.8972021813751
3317,"Oldsmobile","Cutlass_Ciera",1992,"regular_unleaded",110,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Wagon",28,19,25,26,7.60090245954208
2268,"GMC","Canyon",2012,"regular_unleaded",242,5,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",21,16,5,549,10.2615115860442
10201,"Toyota","Tacoma",2016,"regular_unleaded",278,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",23,18,1,2031,10.3709880515637
2239,"Toyota","Camry_Solara",2008,"regular_unleaded",210,6,"automatic","front_wheel_drive",2,"Unknown","Midsize","Convertible",26,18,9,2031,10.3323436134349
6786,"Acura","MDX",2017,"premium_unleaded",290,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",26,18,0,204,10.8658982200238
499,"Toyota","4Runner",2016,"regular_unleaded",270,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",21,17,1,2031,10.5864581266445
4048,"Suzuki","Equator",2011,"regular_unleaded",152,4,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",22,17,6,481,10.0203368190324
577,"FIAT","500L",2016,"premium_unleaded",160,4,"manual","front_wheel_drive",4,"Unknown","Compact","Wagon",33,25,1,819,10.0602776033003
9366,"GMC","Sierra_1500",2016,"flex-fuel",285,6,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,17,1,549,10.6192520229615
1911,"Volkswagen","Beetle",2015,"diesel",150,4,"manual","front_wheel_drive",2,"Hatchback,Diesel","Compact","Sedan",41,31,2,873,10.2585361747303
4721,"Honda","Fit",2017,"regular_unleaded",130,4,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",40,33,0,2202,9.72853875007159
2787,"Chevrolet","Colorado",2015,"regular_unleaded",305,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",24,17,2,1385,10.4374924492495
10784,"Chevrolet","Trax",2017,"regular_unleaded",138,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",30,24,0,1385,10.2255710517052
5870,"Subaru","Impreza",2015,"regular_unleaded",148,4,"manual","all_wheel_drive",4,"Unknown","Compact","Sedan",34,25,2,640,9.80890211004626
10640,"Pontiac","Trans_Sport",1997,"regular_unleaded",180,6,"automatic","front_wheel_drive",3,"Unknown","Midsize","Minivan",23,16,20,210,7.60090245954208
3755,"Ford","E-Series_Wagon",2014,"flex-fuel",255,8,"automatic","rear_wheel_drive",3,"Flex_Fuel","Midsize","Van",15,11,3,5657,10.4210901605811
1472,"Ford","Aspire",1995,"regular_unleaded",63,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",38,31,22,5657,7.60090245954208
1630,"Lamborghini","Aventador",2016,"premium_unleaded",750,12,"automated_manual","all_wheel_drive",2,"Exotic,High-Performance","Midsize","Convertible",18,11,1,1158,13.1909561688699
1395,"BMW","ALPINA_B7",2015,"premium_unleaded",540,8,"automatic","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Large","Sedan",24,16,2,3916,11.7852400602909
1698,"Mazda","B-Series_Pickup",1999,"regular_unleaded",160,6,"manual","rear_wheel_drive",2,"Unknown","Compact","Pickup",20,16,18,586,7.96206730875367
6497,"Lincoln","LS",2004,"premium_unleaded",232,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",24,17,13,61,10.5124375742953
9934,"Kia","Sportage",2017,"regular_unleaded",237,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",23,20,0,1720,10.4341158035983
7600,"Honda","Pilot",2015,"regular_unleaded",250,6,"automatic","four_wheel_drive",4,"Crossover","Midsize","SUV",24,17,2,2202,10.5178620519307
6738,"Nissan","Maxima",2017,"premium_unleaded",300,6,"automatic","front_wheel_drive",4,"High-Performance","Midsize","Sedan",30,21,0,2009,10.3923742687834
11294,"Toyota","Venza",2015,"regular_unleaded",268,6,"automatic","front_wheel_drive",4,"Crossover,Performance","Midsize","Wagon",26,19,2,2031,10.4385178649989
2881,"Bentley","Continental_GTC",2012,"flex-fuel",567,12,"automatic","all_wheel_drive",2,"Exotic,Flex_Fuel,Luxury,High-Performance","Midsize","Convertible",19,11,5,520,12.2681080364496
2879,"Bentley","Continental_GTC_Speed",2010,"premium_unleaded",600,12,"automatic","all_wheel_drive",2,"Exotic,Factory_Tuner,Luxury,High-Performance","Midsize","Convertible",17,10,7,520,12.3519030937417
3349,"Mazda","CX-3",2017,"regular_unleaded",146,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",32,27,0,586,10.0523384992685
10449,"Nissan","Titan",2015,"regular_unleaded",317,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",17,12,2,2009,10.4605286000991
4198,"Ford","Escape",2016,"premium_unleaded",178,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",29,22,1,5657,10.2233947722826
6648,"Dodge","Magnum",2008,"regular_unleaded",250,6,"automatic","all_wheel_drive",4,"Unknown","Large","Wagon",22,15,9,1851,10.3041076089811
7780,"Infiniti","Q50",2015,"premium_unleaded",328,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",29,20,2,190,10.5966347330961
4018,"GMC","Envoy",2008,"regular_unleaded",285,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",20,14,9,549,10.3698909587494
564,"FIAT","500",2016,"premium_unleaded",101,4,"manual","front_wheel_drive",2,"Unknown","Compact","Convertible",40,31,1,819,9.97091252885092
3940,"Buick","Encore",2015,"regular_unleaded",138,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",33,25,2,155,10.2381724785832
4463,"Ford","F-150_Heritage",2004,"regular_unleaded",231,8,"automatic","rear_wheel_drive",4,"Unknown","Large","Pickup",18,14,13,5657,10.1448638721114
208,"Chrysler","300",2015,"regular_unleaded",300,6,"automatic","rear_wheel_drive",4,"Performance","Large","Sedan",31,19,2,1013,10.4651013431342
3709,"Mercedes-Benz","E-Class",2017,"premium_unleaded",241,4,"automatic","all_wheel_drive",4,"Luxury","Midsize","Sedan",29,22,0,617,10.9087044936047
1030,"Audi","A3",2016,"premium_unleaded",220,4,"automated_manual","all_wheel_drive",4,"Luxury","Compact","Sedan",33,24,1,3105,10.4399809230507
7601,"Honda","Pilot",2015,"regular_unleaded",250,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",25,18,2,2202,10.4736192821995
5702,"HUMMER","H3",2010,"regular_unleaded",239,5,"manual","four_wheel_drive",4,"Flex_Fuel,Luxury","Midsize","SUV",18,14,7,130,10.4901624885856
1319,"Suzuki","Aerio",2006,"regular_unleaded",155,4,"automatic","all_wheel_drive",4,"Unknown","Compact","Sedan",26,21,11,481,9.68651243724229
11481,"Suzuki","X-90",1998,"regular_unleaded",95,4,"manual","four_wheel_drive",2,"Unknown","Compact","SUV",26,22,19,481,7.60090245954208
2135,"Volkswagen","Cabrio",2001,"regular_unleaded",115,4,"automatic","front_wheel_drive",2,"Unknown","Compact","Convertible",26,20,16,873,9.97464474685246
10689,"Ford","Transit_Connect",2017,"flex-fuel",169,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",27,19,0,5657,10.1499569291538
3936,"Buick","Encore",2015,"regular_unleaded",138,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",30,23,2,155,10.2904491890797
9435,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",285,8,"automatic","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",19,15,10,1385,10.058352263097
2464,"Dodge","Challenger",2016,"premium_unleaded",707,8,"automatic","rear_wheel_drive",2,"Factory_Tuner,High-Performance","Large","Coupe",21,13,1,1851,11.09657634026
3803,"Ford","Edge",2016,"premium_unleaded",245,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",28,20,1,5657,10.5346263418121
3659,"Ford","E-250",1996,"regular_unleaded",145,6,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Van",13,11,21,5657,7.60090245954208
10143,"Suzuki","SX4",2013,"regular_unleaded",150,4,"manual","all_wheel_drive",4,"Crossover,Hatchback","Compact","Sedan",30,22,4,481,9.87039601753593
1339,"Ford","Aerostar",1996,"regular_unleaded",140,6,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Minivan",22,16,21,5657,7.60090245954208
5935,"Acura","Integra",2001,"regular_unleaded",140,4,"automatic","front_wheel_drive",2,"Hatchback,Luxury","Compact","Sedan",28,21,16,204,9.9134378833893
5592,"Lexus","GS_460",2010,"premium_unleaded",342,8,"automatic","rear_wheel_drive",4,"Luxury,High-Performance","Midsize","Sedan",24,17,7,454,10.8980347823761
8,"BMW","1_Series",2012,"premium_unleaded",300,6,"manual","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Coupe",28,20,5,3916,10.5789797978574
616,"Maybach","57",2011,"premium_unleaded",620,12,"automatic","rear_wheel_drive",4,"Exotic,Luxury,High-Performance","Large","Sedan",16,10,6,67,12.9287786283317
5786,"Infiniti","I30",2001,"premium_unleaded",227,6,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",24,17,16,190,10.3669070539048
3677,"Mercedes-Benz","E-Class",2015,"premium_unleaded",577,8,"automatic","all_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Midsize","Sedan",22,15,2,617,11.5189075366478
781,"Volvo","850",1996,"regular_unleaded",222,5,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",24,17,21,870,7.60090245954208
6567,"Mercedes-Benz","M-Class",2013,"diesel",240,6,"automatic","all_wheel_drive",4,"Crossover,Luxury,Diesel","Midsize","SUV",28,20,4,617,10.8448610647777
700,"Maybach","62",2011,"premium_unleaded",543,12,"automatic","rear_wheel_drive",4,"Exotic,Luxury","Large","Sedan",16,10,6,67,12.9563087930742
1633,"Chevrolet","Aveo",2009,"regular_unleaded",107,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",34,27,8,1385,9.38974100034247
2714,"Mercedes-Benz","CLK-Class",2008,"premium_unleaded",382,8,"automatic","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Coupe",22,15,9,617,10.9178120246816
2149,"Kia","Cadenza",2017,"regular_unleaded",290,6,"automatic","front_wheel_drive",4,"Performance","Midsize","Sedan",28,20,0,1720,10.3731786329436
7571,"Toyota","Pickup",1993,"regular_unleaded",116,4,"manual","four_wheel_drive",2,"Unknown","Compact","Pickup",20,17,24,2031,7.60738142563979
9470,"Chevrolet","Silverado_1500_Classic",2007,"flex-fuel",295,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",19,14,10,1385,10.2748786803105
9349,"GMC","Sierra_1500",2016,"regular_unleaded",355,8,"automatic","rear_wheel_drive",4,"Unknown","Large","Pickup",23,16,1,549,10.8471988799863
2973,"Chevrolet","Corvette",2015,"premium_unleaded",460,8,"manual","rear_wheel_drive",2,"High-Performance","Compact","Convertible",29,17,2,1385,11.0666383623418
1658,"Lincoln","Aviator",2004,"premium_unleaded",302,8,"automatic","all_wheel_drive",4,"Luxury","Midsize","SUV",16,12,13,61,10.6745212717531
5449,"Volkswagen","Golf",2015,"diesel",150,4,"manual","front_wheel_drive",4,"Hatchback,Diesel","Compact","Sedan",45,30,2,873,10.2539683523115
4398,"Ford","Explorer",2015,"flex-fuel",290,6,"automatic","all_wheel_drive",4,"Crossover,Flex_Fuel,Performance","Midsize","SUV",23,17,2,5657,10.4631033404715
2055,"Subaru","BRZ",2017,"premium_unleaded",200,4,"automatic","rear_wheel_drive",2,"Performance","Compact","Coupe",33,24,0,640,10.2662191180574
2800,"Chevrolet","Colorado",2016,"regular_unleaded",200,4,"manual","rear_wheel_drive",4,"Unknown","Compact","Pickup",26,19,1,1385,9.90847509404717
9218,"Toyota","Sienna",2015,"regular_unleaded",266,6,"automatic","front_wheel_drive",4,"Unknown","Large","Minivan",25,18,2,2031,10.591119552408
9904,"Kia","Spectra",2008,"regular_unleaded",138,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",32,24,9,1720,9.74067446213022
639,"BMW","6_Series_Gran_Coupe",2016,"premium_unleaded",445,8,"automatic","all_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",24,15,1,3916,11.4499856651964
6033,"Volkswagen","Jetta_GLI",2014,"premium_unleaded",210,4,"automated_manual","front_wheel_drive",4,"Performance","Midsize","Sedan",32,24,3,873,10.1517138842178
1461,"Bentley","Arnage",2009,"premium_unleaded",500,8,"automatic","rear_wheel_drive",4,"Exotic,Factory_Tuner,Luxury,High-Performance","Large","Sedan",14,10,8,520,12.4171031289606
4519,"Ford","F-150",2016,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,1,5657,10.5983832036302
3125,"Honda","Crosstour",2015,"regular_unleaded",192,4,"automatic","front_wheel_drive",4,"Crossover,Hatchback","Midsize","Sedan",31,22,2,2202,10.2230315981367
6380,"Pontiac","Le_Mans",1992,"regular_unleaded",74,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",34,24,25,210,7.60090245954208
9751,"Hyundai","Sonata",2017,"regular_unleaded",245,4,"automatic","front_wheel_drive",4,"Performance","Midsize","Sedan",31,22,0,1439,10.4443572976505
3829,"Oldsmobile","Eighty-Eight",1999,"regular_unleaded",205,6,"automatic","front_wheel_drive",4,"Unknown","Large","Sedan",27,17,18,26,7.65302041380419
11581,"Volvo","XC60",2015,"regular_unleaded",250,5,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",25,18,2,870,10.5427063910705
1459,"Bentley","Arnage",2009,"premium_unleaded",500,8,"automatic","rear_wheel_drive",4,"Exotic,Factory_Tuner,Luxury,High-Performance","Large","Sedan",14,10,8,520,12.509837198812
7323,"Kia","Optima",2015,"regular_unleaded",192,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",34,23,2,1720,10.1577420988754
7476,"Volkswagen","Passat",2016,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",38,25,1,873,10.1165807679968
11576,"Volvo","XC60",2015,"regular_unleaded",300,6,"automatic","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","SUV",24,17,2,870,10.7589661450135
258,"Mercedes-Benz","350-Class",1990,"diesel",134,6,"automatic","rear_wheel_drive",4,"Diesel,Luxury","Large","Sedan",23,19,27,617,7.64873978895624
726,"BMW","7_Series",2015,"premium_unleaded",315,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",29,19,2,3916,11.2118203721863
11418,"Chrysler","Voyager",2003,"regular_unleaded",150,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",25,18,14,1013,9.95037113843498
996,"Volvo","940",1995,"regular_unleaded",162,4,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Wagon",24,17,22,870,7.60090245954208
9652,"Buick","Skylark",1996,"regular_unleaded",150,4,"automatic","front_wheel_drive",2,"Unknown","Midsize","Coupe",29,19,21,155,7.60090245954208
